example_sha256,source_files,source_references,occurrence_count,lesson_ids,coverage_decision,editorial_status,compiler_status,preview
376aa41c48c4fb560d0dc24ba810da0600edc5e4739a84220a17bac95de9f9cc,LanguageGuide/Macros.xhtml,LanguageGuide/Macros.xhtml#Attached-Macros,1,swift.macros.attached,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"struct SundaeToppings: OptionSet {
let rawValue: Int
static let nuts = SundaeToppings(rawValue: 1 << 0)
static let cherr"
f4760b16cbc079934ae751e303716c67800ab3157764b29afc3d16d1f2fff27b,LanguageGuide/Macros.xhtml,LanguageGuide/Macros.xhtml#Attached-Macros,1,swift.macros.attached,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"@OptionSet<Int>
struct SundaeToppings {
private enum Options: Int {
case nuts
case cherry
case fudge
}
}"
9c095332da1df86ae8be082540687d50f14b117e651daa974b3e79a9bdb3ac64,LanguageGuide/Macros.xhtml,LanguageGuide/Macros.xhtml#Developing-and-Debugging-Macros,1,swift.macros.debugging,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"let source: SourceFileSyntax =
""""""
let abcd = #fourCharacterCode(""ABCD"")
""""""

let file = BasicMacroExpansionContext.Know"
11f67fcf84615c257d8b6cd59e024cbde7b1dd54085a6865671b4a3e47a25986,LanguageGuide/Macros.xhtml,LanguageGuide/Macros.xhtml#Freestanding-Macros,1,swift.macros.freestanding,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"func myFunction() {
print(""Currently running \(#function)"")
#warning(""Something's wrong"")
}"
0242ae54c42269f384b19500c215b72b1ceddb7fa5ea155be519d976e65cc9b7,LanguageGuide/Macros.xhtml,LanguageGuide/Macros.xhtml#Implementing-a-Macro,1,swift.macros.implementation,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"targets: [
// Macro implementation that performs the source transformations.
.macro(
name: ""MyProjectMacros"",
dependenci"
1bfbd676aeb6aa6376b0fc4458e9e758df890dfdf560c154f78ddc5b8e3a6473,LanguageGuide/Macros.xhtml,LanguageGuide/Macros.xhtml#Implementing-a-Macro,1,swift.macros.implementation,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"import SwiftSyntax
import SwiftSyntaxMacros

public struct FourCharacterCode: ExpressionMacro {
public static func expan"
9909e431fdf2759276ffb559970013a482fb71e9e77369b9281f37c4e32a3d74,LanguageGuide/Macros.xhtml,LanguageGuide/Macros.xhtml#Implementing-a-Macro,1,swift.macros.implementation,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"import SwiftCompilerPlugin

@main
struct MyProjectMacros: CompilerPlugin {
var providingMacros: [Macro.Type] = [FourChar"
cc648dfb29a081fdec549a4bb9483817ec25778962a26497b198fd6c38b7aadf,LanguageGuide/Macros.xhtml,LanguageGuide/Macros.xhtml#Implementing-a-Macro,1,swift.macros.implementation,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"dependencies: [
.package(url: ""https://github.com/swiftlang/swift-syntax"", from: ""509.0.0"")
],"
cd153bf2fe3e1c0b057e52ab2af46b6794ce8f4523def509138decae106532df,LanguageGuide/Macros.xhtml,LanguageGuide/Macros.xhtml#Implementing-a-Macro,1,swift.macros.implementation,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"// swift-tools-version: 5.9

import PackageDescription
import CompilerPluginSupport

let package = Package(
name: ""MyPac"
000a83bf1df26fb7056fdb40a6c6f7397e91de212035dab15a7ee9d039d80202,LanguageGuide/Macros.xhtml,LanguageGuide/Macros.xhtml#Macro-Declarations,1,swift.macros.declaration|swift.macros.external,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"@attached(member, names: named(RawValue), named(rawValue),
named(`init`), arbitrary)
@attached(extension, conformances: "
892808aacc39521db6d4b5aded93c20b7276e8860f4f50a63116230ce9832d9f,LanguageGuide/Macros.xhtml,LanguageGuide/Macros.xhtml#Macro-Declarations,1,swift.macros.declaration|swift.macros.external,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"@attached(member)
@attached(extension, conformances: OptionSet)
public macro OptionSet<RawType>() =
#externalMacro(modul"
ae354cbe16656b9628d6ed6a312c0046b409eee369b78576a2252b3cc512df42,LanguageGuide/Macros.xhtml,LanguageGuide/Macros.xhtml#Macro-Declarations,1,swift.macros.declaration|swift.macros.external,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"public macro OptionSet<RawType>() =
#externalMacro(module: ""SwiftMacros"", type: ""OptionSetMacro"")"
fcfb6d5d7d791ee6288a6d637e1313853d54bcbb040c6b3b848066560b07b0ab,LanguageGuide/Macros.xhtml,LanguageGuide/Macros.xhtml#Macro-Declarations,1,swift.macros.declaration|swift.macros.external,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"@freestanding(expression)
public macro line<T: ExpressibleByIntegerLiteral>() -> T =
/* ... location of the macro implem"
31e5ece6b4516ef9d374ca58bc39168c127524d7aa5626fd52660b0d97c3d4c0,LanguageGuide/Macros.xhtml,LanguageGuide/Macros.xhtml#Macro-Expansion,1,swift.macros.expansion,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"let magicNumber = #fourCharacterCode(""ABCD"")"
9b5becb38798b9bbc4d04c00f99c011d5d0bc63d30d99558f1990d71ad966f54,LanguageGuide/Macros.xhtml,LanguageGuide/Macros.xhtml#Macro-Expansion,1,swift.macros.expansion,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,let magicNumber = 1145258561 as UInt32
b4a1e380d4e974a9ed46b61ced4e39cd2cc32259f3a9b8b0512dcd4d909b77df,LanguageGuide/MemorySafety.xhtml,LanguageGuide/MemorySafety.xhtml#Characteristics-of-Memory-Access,1,swift.memory.characteristics,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"func oneMore(than number: Int) -> Int {
return number + 1
}

var myNumber = 1
myNumber = oneMore(than: myNumber)
print(m"
0bfef5bf0a2fd3e4b2ee2031da7dce71a08bdea20831397a2ed1ba805ff648e2,LanguageGuide/MemorySafety.xhtml,LanguageGuide/MemorySafety.xhtml#Conflicting-Access-to-In-Out-Parameters,1,swift.memory.inout,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"var stepSize = 1

func increment(_ number: inout Int) {
number += stepSize
}

increment(&stepSize)
// Error: Conflicting"
0f6f580aa5a423e69fc999044e912834318cfc15270bceee568e3782453b05e9,LanguageGuide/MemorySafety.xhtml,LanguageGuide/MemorySafety.xhtml#Conflicting-Access-to-In-Out-Parameters,1,swift.memory.inout,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"func balance(_ x: inout Int, _ y: inout Int) {
let sum = x + y
x = sum / 2
y = sum - x
}
var playerOneScore = 42
var pla"
723e2c7ee7ae6aff16403c5d59742f79a1d0f1cc50f1c04cb3249aba982de73c,LanguageGuide/MemorySafety.xhtml,LanguageGuide/MemorySafety.xhtml#Conflicting-Access-to-In-Out-Parameters,1,swift.memory.inout,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"// Make an explicit copy.
var copyOfStepSize = stepSize
increment(&copyOfStepSize)

// Update the original.
stepSize = c"
31d250633e8d29cb1416b3c9ef4222b1fb048dda73d1b0fd3f42658f96f9a303,LanguageGuide/MemorySafety.xhtml,LanguageGuide/MemorySafety.xhtml#Conflicting-Access-to-Properties,1,swift.memory.properties,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"var holly = Player(name: ""Holly"", health: 10, energy: 10)
balance(&holly.health, &holly.energy) // Error"
c609a7c8ac50370392ebc5c271134882a560e77f0588b45f537263de30bd7760,LanguageGuide/MemorySafety.xhtml,LanguageGuide/MemorySafety.xhtml#Conflicting-Access-to-Properties,1,swift.memory.properties,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"func someFunction() {
var oscar = Player(name: ""Oscar"", health: 10, energy: 10)
balance(&oscar.health, &oscar.energy) //"
dedea234d34893e7ab7bf401470eeb63aeaa139a845b028054aaf71893698256,LanguageGuide/MemorySafety.xhtml,LanguageGuide/MemorySafety.xhtml#Conflicting-Access-to-Properties,1,swift.memory.properties,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"var playerInformation = (health: 10, energy: 20)
balance(&playerInformation.health, &playerInformation.energy)
// Error:"
41a8d40795a3dbbe6337882a7615dcb84d8eda460a8cdf561e888eb161221ed8,LanguageGuide/MemorySafety.xhtml,LanguageGuide/MemorySafety.xhtml#Conflicting-Access-to-self-in-Methods,1,swift.memory.self,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"oscar.shareHealth(with: &oscar)
// Error: Conflicting accesses to oscar."
7676de2772523537d59c7b137b1f271f8df0775ee2c433f977d33261bbf954c6,LanguageGuide/MemorySafety.xhtml,LanguageGuide/MemorySafety.xhtml#Conflicting-Access-to-self-in-Methods,1,swift.memory.self,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"extension Player {
mutating func shareHealth(with teammate: inout Player) {
balance(&teammate.health, &health)
}
}

var "
ba77a85a6a529391332b2283bf2f32ca8c3478fa891ae406f52171029c3ee9de,LanguageGuide/MemorySafety.xhtml,LanguageGuide/MemorySafety.xhtml#Conflicting-Access-to-self-in-Methods,1,swift.memory.self,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"struct Player {
var name: String
var health: Int
var energy: Int

static let maxHealth = 10
mutating func restoreHealth("
2676ef42af2bf3204417cba6956dc01bb34d92ffedb187de3e298ba279c7373b,LanguageGuide/MemorySafety.xhtml,LanguageGuide/MemorySafety.xhtml#Understanding-Conflicting-Access-to-Memory,1,swift.memory.conflict,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"// A write access to the memory where one is stored.
var one = 1

// A read access from the memory where one is stored.
"
bc1db1d076658e634285614b38045acd71b66d551d4744aad3ab0e5fd926997a,LanguageGuide/Methods.xhtml,LanguageGuide/Methods.xhtml#Assigning-to-self-Within-a-Mutating-Method,1,swift.methods.assign-self,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"enum TriStateSwitch {
case off, low, high
mutating func next() {
switch self {
case .off:
self = .low
case .low:
self = "
5659bf397de3b8b0ffd2d4a57e5aca735badb2d2b9d41aef0aad1fb869152294,LanguageGuide/Methods.xhtml|ReferenceManual/Expressions.xhtml,LanguageGuide/Methods.xhtml#Assigning-to-self-Within-a-Mutating-Method|ReferenceManual/Expressions.xhtml#Self-Expression,2,swift.methods.assign-self|swift.methods.self,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"struct Point {
var x = 0.0, y = 0.0
mutating func moveBy(x deltaX: Double, y deltaY: Double) {
self = Point(x: x + delta"
659c14fd9e6b724ffe7c2cf1f2829bc8eb9342ed39b2a51593c7e11f4b3a37ba,LanguageGuide/Methods.xhtml,LanguageGuide/Methods.xhtml#Instance-Methods,1,swift.methods.instance,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"class Counter {
var count = 0
func increment() {
count += 1
}
func increment(by amount: Int) {
count += amount
}
func re"
d59ad72c0592d96e74950328ac0cb08cfab35b1cba503a0a771eb2611fa7b57b,LanguageGuide/Methods.xhtml,LanguageGuide/Methods.xhtml#Instance-Methods,1,swift.methods.instance,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"let counter = Counter()
// the initial counter value is 0
counter.increment()
// the counter's value is now 1
counter.in"
193848518ba120ab0ba909ad983afa8711a452394cef8acfca349b00b1f2b9e1,LanguageGuide/Methods.xhtml,LanguageGuide/Methods.xhtml#Modifying-Value-Types-from-Within-Instance-Methods,1,swift.methods.mutating,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"let fixedPoint = Point(x: 3.0, y: 3.0)
fixedPoint.moveBy(x: 2.0, y: 3.0)
// this will report an error"
ab6148e53469f86f9b57fd4f62bb8fc4df480846747d0a39d73b36f59a05c8cd,LanguageGuide/Methods.xhtml,LanguageGuide/Methods.xhtml#Modifying-Value-Types-from-Within-Instance-Methods,1,swift.methods.mutating,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"struct Point {
var x = 0.0, y = 0.0
mutating func moveBy(x deltaX: Double, y deltaY: Double) {
x += deltaX
y += deltaY
}"
2f8ad3f84ec5860c9f3d1c1f59a1cf0c98eb73d111aaf7ed1046cef438a63137,LanguageGuide/Methods.xhtml,LanguageGuide/Methods.xhtml#The-self-Property,1,swift.methods.self,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"struct Point {
var x = 0.0, y = 0.0
func isToTheRightOf(x: Double) -> Bool {
return self.x > x
}
}
let somePoint = Point"
5b675f3105dbd307b3e99176238a2a6b4e22daea609db3c8dfc9473616b3062a,LanguageGuide/Methods.xhtml,LanguageGuide/Methods.xhtml#The-self-Property,1,swift.methods.self,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"func increment() {
self.count += 1
}"
062665d18e889df96139678a844d99810abe6d615a7d2c72e3b06a54b86d80a7,LanguageGuide/Methods.xhtml,LanguageGuide/Methods.xhtml#Type-Methods,1,swift.methods.type,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"struct LevelTracker {
static var highestUnlockedLevel = 1
var currentLevel = 1

static func unlock(_ level: Int) {
if le"
1d291a3a774288c0e8f782f92612c0e4cc48db3fded335fdde4323d09a859c71,LanguageGuide/Methods.xhtml,LanguageGuide/Methods.xhtml#Type-Methods,1,swift.methods.type,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"var player = Player(name: ""Argyrios"")
player.complete(level: 1)
print(""highest unlocked level is now \(LevelTracker.high"
441c6637e69ab830856f27e632998fc7f876be98900a0ba570c0ed32b885e10b,LanguageGuide/Methods.xhtml,LanguageGuide/Methods.xhtml#Type-Methods,1,swift.methods.type,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"class SomeClass {
class func someTypeMethod() {
// type method implementation goes here
}
}
SomeClass.someTypeMethod()"
4aaf802a8e427dd3be15c6d68a9719f2e993ed63ac1b050c3df40bc45933ba34,LanguageGuide/Methods.xhtml,LanguageGuide/Methods.xhtml#Type-Methods,1,swift.methods.type,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"class Player {
var tracker = LevelTracker()
let playerName: String
func complete(level: Int) {
LevelTracker.unlock(level"
7131500166668402e74dd157542062b32efb497bc9aded7969c9bf3c7e9fc0e2,LanguageGuide/Methods.xhtml,LanguageGuide/Methods.xhtml#Type-Methods,1,swift.methods.type,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"player = Player(name: ""Beto"")
if player.tracker.advance(to: 6) {
print(""player is now on level 6"")
} else {
print(""level"
300daa1a0780887678e75df39232c9222bac2762793fdc760f7bc52fa23c2991,LanguageGuide/NestedTypes.xhtml,LanguageGuide/NestedTypes.xhtml#Nested-Types-in-Action,1,swift.nested-types.declare,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"struct BlackjackCard {
// nested Suit enumeration
enum Suit: Character {
case spades = ""♠"", hearts = ""♡"", diamonds = ""♢"""
a90c94b918c35a20d0fe52c6c1b3976d797908d1b49baed25f6a41ada6df4ca4,LanguageGuide/NestedTypes.xhtml,LanguageGuide/NestedTypes.xhtml#Nested-Types-in-Action,1,swift.nested-types.declare,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"let theAceOfSpades = BlackjackCard(rank: .ace, suit: .spades)
print(""theAceOfSpades: \(theAceOfSpades.description)"")
// "
2d2832c4e57b710bf8c5037abf5bff209df6a3366cffd05ed18c9002be22b573,LanguageGuide/NestedTypes.xhtml,LanguageGuide/NestedTypes.xhtml#Referring-to-Nested-Types,1,swift.nested-types.reference,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"let heartsSymbol = BlackjackCard.Suit.hearts.rawValue
// heartsSymbol is ""♡"""
7f842770e429808f18d6da028de7c7ba4c1b07f7055889a791e3622011bb8059,LanguageGuide/OpaqueTypes.xhtml,LanguageGuide/OpaqueTypes.xhtml#Boxed-Protocol-Types,1,swift.opaque.boxed,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"struct VerticalShapes: Shape {
var shapes: [any Shape]
func draw() -> String {
return shapes.map { $0.draw() }.joined(se"
e2b0bcee14ea4f3a7a13cee5d275d7e61e7d214d51acd8a92d69d8d5f5904397,LanguageGuide/OpaqueTypes.xhtml,LanguageGuide/OpaqueTypes.xhtml#Boxed-Protocol-Types,1,swift.opaque.boxed,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"if let downcastTriangle = vertical.shapes[0] as? Triangle {
print(downcastTriangle.size)
}
// Prints ""5""."
29e3e53925739a34456abe2d345d87b8de02fb0c28aa8d434953d27fbe06c9ed,LanguageGuide/OpaqueTypes.xhtml,LanguageGuide/OpaqueTypes.xhtml#Differences-Between-Opaque-Types-and-Boxed-Protocol-Types,1,swift.opaque.difference,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"let protoFlippedTriangle = protoFlip(smallTriangle)
let sameThing = protoFlip(smallTriangle)
protoFlippedTriangle == sam"
3cdc63f3121d1be8f278184ce9c1e4bb8f8249716b7188cd9a016c5109eace92,LanguageGuide/OpaqueTypes.xhtml,LanguageGuide/OpaqueTypes.xhtml#Differences-Between-Opaque-Types-and-Boxed-Protocol-Types,1,swift.opaque.difference,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"// Error: Protocol with associated types can't be used as a return type.
func makeProtocolContainer<T>(item: T) -> Conta"
864d12d68ac338e0312265f6b82e36b76dc558b283b0e812a6aad13668be120d,LanguageGuide/OpaqueTypes.xhtml,LanguageGuide/OpaqueTypes.xhtml#Differences-Between-Opaque-Types-and-Boxed-Protocol-Types,1,swift.opaque.difference,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"protocol Container {
associatedtype Item
var count: Int { get }
subscript(i: Int) -> Item { get }
}
extension Array: Con"
8e9f4e0ae88b336ed519a76db88d6b216dc97305b72371b6955541d91bbb86c9,LanguageGuide/OpaqueTypes.xhtml,LanguageGuide/OpaqueTypes.xhtml#Differences-Between-Opaque-Types-and-Boxed-Protocol-Types,1,swift.opaque.difference,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"func protoFlip<T: Shape>(_ shape: T) -> Shape {
return FlippedShape(shape: shape)
}"
db6599275c7d5c4b7441f958b508b49296279b9af60698cb82d717dee4cc7ad7,LanguageGuide/OpaqueTypes.xhtml,LanguageGuide/OpaqueTypes.xhtml#Differences-Between-Opaque-Types-and-Boxed-Protocol-Types,1,swift.opaque.difference,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"func protoFlip<T: Shape>(_ shape: T) -> Shape {
if shape is Square {
return shape
}

return FlippedShape(shape: shape)
}"
f67ce1d1a896503989c4774b217238f262c95f9cf833400fe854e7793511f986,LanguageGuide/OpaqueTypes.xhtml,LanguageGuide/OpaqueTypes.xhtml#Differences-Between-Opaque-Types-and-Boxed-Protocol-Types,1,swift.opaque.difference,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"func makeOpaqueContainer<T>(item: T) -> some Container {
return [item]
}
let opaqueContainer = makeOpaqueContainer(item:"
45dc19ea4ccd21a362d49eb2b1dbdea46e2a582ca56475b479ad786fc0380db6,LanguageGuide/OpaqueTypes.xhtml,LanguageGuide/OpaqueTypes.xhtml#Opaque-Parameter-Types,1,swift.opaque.parameter,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"func drawTwiceGeneric<SomeShape: Shape>(_ shape: SomeShape) -> String {
let drawn = shape.draw()
return drawn + ""\n"" + d"
8374828b98033531496608b8cd004eba2159a8cd06de0383fc9fbb1f836fdc19,LanguageGuide/OpaqueTypes.xhtml,LanguageGuide/OpaqueTypes.xhtml#Opaque-Parameter-Types,1,swift.opaque.parameter,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"func combine(shape s1: some Shape, with s2: some Shape) -> String {
return s1.draw() + ""\n"" + s2.draw()
}

combine(small"
0bce9dbba9084b3fdf525eee46ffef880e00547209f47d611fb0642b18f77a13,LanguageGuide/OpaqueTypes.xhtml,LanguageGuide/OpaqueTypes.xhtml#Returning-an-Opaque-Type,1,swift.opaque.return,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"func `repeat`<T: Shape>(shape: T, count: Int) -> some Collection {
return Array<T>(repeating: shape, count: count)
}"
43a4f4d327404f639c524e9f1e806a4198fe5f7d62993ceeaf272af770acc7a5,LanguageGuide/OpaqueTypes.xhtml,LanguageGuide/OpaqueTypes.xhtml#Returning-an-Opaque-Type,1,swift.opaque.return,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"func invalidFlip<T: Shape>(_ shape: T) -> some Shape {
if shape is Square {
return shape // Error: Return types don't ma"
4453f74a662e96b2c6a7e384d2a1c6cb991fc46a09da91e40cae2d2823d18939,LanguageGuide/OpaqueTypes.xhtml,LanguageGuide/OpaqueTypes.xhtml#Returning-an-Opaque-Type,1,swift.opaque.return,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"struct FlippedShape<T: Shape>: Shape {
var shape: T
func draw() -> String {
if shape is Square {
return shape.draw()
}
l"
5340b16ac8c4517738ff79a40e199c1d24bd0757108c16f4b444e21a66df7f28,LanguageGuide/OpaqueTypes.xhtml,LanguageGuide/OpaqueTypes.xhtml#Returning-an-Opaque-Type,1,swift.opaque.return,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"func flip<T: Shape>(_ shape: T) -> some Shape {
return FlippedShape(shape: shape)
}
func join<T: Shape, U: Shape>(_ top:"
58a0afbb663ddc45713ce2573b6843f25afa6ba1134d4a850b5dbaa08e886c93,LanguageGuide/OpaqueTypes.xhtml,LanguageGuide/OpaqueTypes.xhtml#Returning-an-Opaque-Type,1,swift.opaque.return,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"struct Square: Shape {
var size: Int
func draw() -> String {
let line = String(repeating: ""*"", count: size)
let result ="
82c39d11b85213111d5985ff444df9351de1a3a2b524d1064e60f4c0d2efc933,LanguageGuide/OpaqueTypes.xhtml,LanguageGuide/OpaqueTypes.xhtml#Returning-an-Opaque-Type,1,swift.opaque.return,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"func max<T>(_ x: T, _ y: T) -> T where T: Comparable { ... }"
0aea57fb07bb081b7509819a7cd03c0cd90f10c04a4ddef271e226b18dc7d7ec,LanguageGuide/OpaqueTypes.xhtml,LanguageGuide/OpaqueTypes.xhtml#The-Problem-that-Opaque-Types-Solve,1,swift.opaque.problem,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"struct FlippedShape<T: Shape>: Shape {
var shape: T
func draw() -> String {
let lines = shape.draw().split(separator: ""\"
0e2f3364104149c82787eec917ef341373d2aec486ad0c4ac8a7fc707b58bdfa,LanguageGuide/OpaqueTypes.xhtml,LanguageGuide/OpaqueTypes.xhtml#The-Problem-that-Opaque-Types-Solve,1,swift.opaque.problem,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"protocol Shape {
func draw() -> String
}

struct Triangle: Shape {
var size: Int
func draw() -> String {
var result: [St"
52b98a1fd783fe913956a050531b55336488ffe3e92e3fd24fe140e3ab26a01e,LanguageGuide/OpaqueTypes.xhtml,LanguageGuide/OpaqueTypes.xhtml#The-Problem-that-Opaque-Types-Solve,1,swift.opaque.problem,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"struct JoinedShape<T: Shape, U: Shape>: Shape {
var top: T
var bottom: U
func draw() -> String {
return top.draw() + ""\n"
060d326baf188d655fddcae9c2376b8beaf11cebd9b783eac01f5bcadc7aaa5c,LanguageGuide/OptionalChaining.xhtml,LanguageGuide/OptionalChaining.xhtml#Accessing-Properties-Through-Optional-Chaining,1,swift.optional-chaining.property,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"let someAddress = Address()
someAddress.buildingNumber = ""29""
someAddress.street = ""Acacia Road""
john.residence?.address"
b7b9558d96db3d2411d148cc55e5b7f8005180ccaacf0f4cc9847d0720e08367,LanguageGuide/OptionalChaining.xhtml,LanguageGuide/OptionalChaining.xhtml#Accessing-Properties-Through-Optional-Chaining,1,swift.optional-chaining.property,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"let john = Person()
if let roomCount = john.residence?.numberOfRooms {
print(""John's residence has \(roomCount) room(s)."
ceb6c514a4b0b96710cf9410515e7bd489aea8b212072230f0f9ab3f5024c49b,LanguageGuide/OptionalChaining.xhtml,LanguageGuide/OptionalChaining.xhtml#Accessing-Properties-Through-Optional-Chaining,1,swift.optional-chaining.property,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"func createAddress() -> Address {
print(""Function was called."")

let someAddress = Address()
someAddress.buildingNumber "
01105825ed0a5438aa3578099ca4894fb9188444652df18f791b92206ae0601a,LanguageGuide/OptionalChaining.xhtml,LanguageGuide/OptionalChaining.xhtml#Accessing-Subscripts-Through-Optional-Chaining,1,swift.optional-chaining.subscript,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"john.residence?[0] = Room(name: ""Bathroom"")"
286ba690b2b4abd5b8619833c9c1125e5ab45dd5815d045a1c0171e0503ca4bd,LanguageGuide/OptionalChaining.xhtml,LanguageGuide/OptionalChaining.xhtml#Accessing-Subscripts-Through-Optional-Chaining,1,swift.optional-chaining.subscript,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"let johnsHouse = Residence()
johnsHouse.rooms.append(Room(name: ""Living Room""))
johnsHouse.rooms.append(Room(name: ""Kitc"
5a2687b1659ddc6475450b04ee48871c2772c758a8aeff9d1a5737a54e251585,LanguageGuide/OptionalChaining.xhtml,LanguageGuide/OptionalChaining.xhtml#Accessing-Subscripts-Through-Optional-Chaining,1,swift.optional-chaining.subscript,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"if let firstRoomName = john.residence?[0].name {
print(""The first room name is \(firstRoomName)."")
} else {
print(""Unabl"
8c0f318fb0df70ea867566714322644e163d639d8247be049747188d569ee6f5,LanguageGuide/OptionalChaining.xhtml,LanguageGuide/OptionalChaining.xhtml#Accessing-Subscripts-of-Optional-Type,1,swift.optional-chaining.optional-subscript,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"var testScores = [""Dave"": [86, 82, 84], ""Bev"": [79, 94, 81]]
testScores[""Dave""]?[0] = 91
testScores[""Bev""]?[0] += 1
test"
